configuration,1000 100x100,1000 100x100,1000 100x100,2000 141x141,2000 141x141,2000 141x141,4000 200x200,4000 200x200,4000 200x200,8000 282x282,8000 282x282,8000 282x282,16000 400x400,16000 400x400,16000 400x400,32000 565x565,32000 565x565,32000 565x565,64000 800x800,64000 800x800,64000 800x800,128000 1131x1131,128000 1131x1131,128000 1131x1131
"Speedup vs krABMaga",INIT,STEP,TOT,INIT,STEP,TOT,INIT,STEP,TOT,INIT,STEP,TOT,INIT,STEP,TOT,INIT,STEP,TOT,INIT,STEP,TOT,INIT,STEP,TOT
Agent.jl,"4213,13253","10,22659767","20,88149053","22,9398773","9,068010076","13,10571429","1150,16129","3,382104622","6,468055556","451,6331658","1,775292909","3,014605108","248,4065934","1,22773548","1,749152444","128,2017544","1,032781029","1,257555518","69,26519706","1,003940909","1,130265476","38,05365854","0,9861264363","1,053082504"
Repast,0,"27,46731176","27,39767868",0,"36,53904282","25,90357143",0,"30,234137","30,15277778",0,"40,19726248","40,08652315",0,"63,2231069","63,0897395",0,"97,98716334","97,81396847",0,"194,864186","194,5035696",0,"331,4904886","330,8917085"
Netlogo,"5201,204819","4,449275806","17,62370189","25,90184049","7,647355164","12,96071429","1394,193548","6,380015667","10,11458333","598,241206","5,289716253","6,923236658","345,5357143","4,625822488","5,344962476","203,0364372","4,058708831","4,410407175","158,6339345","4,241523702","4,527242946","159,4308943","4,527710347","4,807516081"
Mesa,"224,0963855","11,54423248","12,0830788","1,509202454","20,76574307","15,16071429","129,3548387","16,53407607","16,83767361","95,22613065","14,72944084","14,95120094","106,6620879","14,00973338","14,20518096","103,1376518","12,60947122","12,76948215","109,7361389","14,49206617","14,66832525","108,7154472","14,61283489","14,78281493"
